case_id,generator_variant,fiber_volume_fraction,mean_diameter_um,kappa,mean_ps,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,target_fiber_volume_fraction,target_mean_diameter_um,target_kappa,target_mean_ps,fitted_k1,fitted_k2,fit_energy_rmse,fit_energy_r2,fit_relevant_stress_rmse,fit_relevant_stress_r2,accepted_axons,attempts_total,seed,matrix_element_type,matrix_fit_representation
case_0249,straight,0.3583399999999995,0.422052,5.551115123125783e-17,0.8784036034635399,145.407266,-4.501387,0.0,613.511411,19.982231,0.35834,0.422052,0.0,0.8776,76.69714010233228,2.800235715797068,1.847228835579945,0.9970351271370136,28.20564013806867,0.99616813851928,1433,,42,C3D8RH,exact_one_term_ogden
case_0250,straight,0.3822289999999997,0.471306,0.0,0.8749070081157156,159.993957,-6.490731,0.0,436.778056,18.530215,0.382229,0.471306,0.0,0.8776,57.03402998086453,2.451252896730204,0.8950537051412558,0.9983962078380048,12.85606050950127,0.9975989173378612,1211,,42,C3D8RH,exact_one_term_ogden
case_0251,straight,0.3186369999999996,0.4324429999999999,0.0,0.8748175334085282,143.89448,-6.514964,0.0,101.577783,19.341007,0.318637,0.432443,0.0,0.8776,12.989378279511254,2.4293204065826823,0.1938120226215557,0.999506547363448,2.154330674441768,0.9991183427172244,1199,,42,C3D8RH,exact_one_term_ogden
case_0252,straight,0.3190939999999999,0.4363509999999999,0.0,0.8753255743024215,296.947598,-11.033649,0.0,518.804198,8.951737,0.319094,0.436351,0.0,0.8776,30.617706957033217,0.8639443157921475,0.1843944692850719,0.9998659798332992,1.6359089274620058,0.9996852371037168,1179,,42,C3D8RH,exact_one_term_ogden
case_0253,straight,0.3226020000000001,0.5958839999999999,0.0,0.8804579805350545,381.770709,-21.951385,0.0,186.632259,6.255661,0.322602,0.595884,0.0,0.8776,11.451342560817093,0.5252194937691371,0.0559657240066487,0.999996910718318,0.5209087863816191,0.999995875322498,662,,42,C3D8RH,exact_one_term_ogden
case_0254,straight,0.3392590000000007,0.54203,0.0,0.8725879589757711,120.268938,-15.993439,0.0,404.304356,29.003246,0.339259,0.54203,0.0,0.8776,66.81525048709099,4.96558884597325,17.305911939118396,0.9797548118732592,300.5400432097134,0.9853048227283884,819,,42,C3D8RH,exact_one_term_ogden
case_0255,straight,0.3818620000000002,0.425925,0.0,0.8776989532888123,353.94377,-19.209406,0.0,233.469357,5.792262,0.381862,0.425925,0.0,0.8776,14.8587230358982,0.5115216734734741,0.0759386653672051,0.9999905187842668,0.6841628988341877,0.9999851977046548,1497,,42,C3D8RH,exact_one_term_ogden
case_0256,straight,0.3485419999999998,0.525546,0.0,0.8748460533411572,144.919508,-10.268643,0.0,595.977977,18.850027,0.348542,0.525546,0.0,0.8776,61.520214699239325,2.6062729147001806,1.3236034451791727,0.9973517253326342,18.989436585263736,0.9964507254121836,896,,42,C3D8RH,exact_one_term_ogden
case_0257,straight,0.3293100000000001,0.5102379999999999,0.0,0.8743568409048954,241.574476,-8.146357,0.0,501.464193,23.216864,0.32931,0.510238,0.0,0.8776,75.28346444299298,3.2779450638169574,2.205697035043607,0.9976587070469628,37.47949452717974,0.9970091903367144,891,,42,C3D8RH,exact_one_term_ogden
case_0258,straight,0.3980990000000001,0.5077999999999999,0.0,0.8769439839944981,97.985529,-4.136455,0.0,103.667563,8.587183,0.398099,0.5078,0.0,0.8776,8.79647301499578,0.7425364707854468,0.0461934123130061,0.9999076844275312,0.3787585989531419,0.999749889856582,1095,,42,C3D8RH,exact_one_term_ogden
case_0259,straight,0.3161919999999996,0.5140739999999998,0.0,0.8730699607412885,250.082293,-19.368949,0.0,315.345586,27.734357,0.316192,0.514074,0.0,0.8776,86.51412527209962,4.0946252226074655,5.047151993352509,0.9967414183608012,98.36251035608176,0.9963115321032608,859,,42,C3D8RH,exact_one_term_ogden
case_0260,straight,0.3667999999999997,0.56401,5.551115123125783e-17,0.8720926669357246,224.634243,-16.025311,0.0,222.064369,17.959799,0.3668,0.56401,0.0,0.8776,26.778617263838548,2.2442260054495984,0.3528106526445426,0.9996036381939298,4.083901416465995,0.999323441360802,817,,42,C3D8RH,exact_one_term_ogden
case_0261,straight,0.3532390000000001,0.5242619999999999,0.0,0.8727749624166057,86.357263,-8.412327,0.0,429.598449,25.84396,0.353239,0.524262,0.0,0.8776,60.93120736422631,4.457275054627297,11.908116677308744,0.976897487545626,182.545479217216,0.9837145449265068,925,,42,C3D8RH,exact_one_term_ogden
case_0262,straight,0.3845889999999993,0.451204,0.0,0.8779001245210678,291.566678,-5.66413,0.0,489.684488,25.04526,0.384589,0.451204,0.0,0.8776,111.89401544109322,3.65079432077617,4.749002707718512,0.9966276531197832,86.55821654034536,0.9960419744282796,1340,,42,C3D8RH,exact_one_term_ogden
case_0263,straight,0.3215740000000001,0.538533,0.0,0.874655896464702,322.419208,-21.632123,0.0,451.379762,6.607991,0.321574,0.538533,0.0,0.8776,24.961702884995425,0.6099651708915045,0.1348243691824374,0.9999760506489914,1.2931149630208305,0.9999651507771172,798,,42,C3D8RH,exact_one_term_ogden
case_0264,straight,0.3607110000000006,0.4352819999999999,0.0,0.8775848165659552,146.003086,-10.426684,0.0,263.332068,21.084445,0.360711,0.435282,0.0,0.8776,41.23159836021434,2.879567505544172,0.8695082263115675,0.9982854301991896,13.446515293153215,0.9976199077241906,1355,,42,C3D8RH,exact_one_term_ogden
case_0265,straight,0.3028149999999997,0.4978529999999999,0.0,0.8740192994940772,88.668865,-18.723008,0.0,128.889467,4.76104,0.302815,0.497853,0.0,0.8776,5.992440720627438,0.3994946389988323,0.0287601519242926,0.999978108912512,0.2596703728181536,0.999964205676634,860,,42,C3D8RH,exact_one_term_ogden
case_0266,straight,0.3343590000000007,0.4921979999999999,5.551115123125783e-17,0.8754245239565043,252.095334,-20.802608,0.0,202.701392,11.417196,0.334359,0.492198,0.0,0.8776,14.788080194681394,1.229202177734651,0.1115923758394472,0.999969936114604,1.0894961741421494,0.9999537079507904,982,,42,C3D8RH,exact_one_term_ogden
case_0267,straight,0.331337,0.524608,0.0,0.8738051334029786,127.820663,-22.695597,0.0,101.027205,10.906881,0.331337,0.524608,0.0,0.8776,7.7042761759764815,1.140565727750513,0.0512251222055814,0.9999811212398572,0.5175436250850991,0.99997265468855,873,,42,C3D8RH,exact_one_term_ogden
case_0268,straight,0.3174159999999998,0.5205739999999998,5.551115123125783e-17,0.8711411455781124,369.440605,-20.094223,0.0,102.33966,29.13296,0.317416,0.520574,0.0,0.8776,36.79310365345461,3.974622751469034,1.3736143704210697,0.999226754988122,21.09783951753156,0.999195005093237,837,,42,C3D8RH,exact_one_term_ogden
case_0269,straight,0.3528769999999999,0.5779359999999999,0.0,0.8765464660905281,328.412432,-11.632777,0.0,318.312293,4.575277,0.352877,0.577936,0.0,0.8776,17.793161408323552,0.3185668876853637,0.0787208429485661,0.99997577893818,0.6347054615401888,0.9999449037236162,751,,42,C3D8RH,exact_one_term_ogden
case_0270,straight,0.3240829999999997,0.5709829999999999,0.0,0.8773920240084586,247.323048,-14.856978,0.0,507.619719,15.026145,0.324083,0.570983,0.0,0.8776,48.19913540055625,1.7942676173068677,0.4687845104352149,0.9994898059124842,5.391106092654915,0.9990686319488166,716,,42,C3D8RH,exact_one_term_ogden
case_0271,straight,0.3771570000000003,0.463139,0.0,0.874583183905968,160.928933,-24.63238,0.0,313.963453,23.85672,0.377157,0.463139,0.0,0.8776,60.053371013032994,3.366637783011366,1.843663030906781,0.9983318116987284,31.255824252568218,0.997847909050238,1237,,42,C3D8RH,exact_one_term_ogden
case_0272,straight,0.399175,0.515125,0.0,0.8780194630195189,224.160712,-11.605032,0.0,230.504343,15.152922,0.399175,0.515125,0.0,0.8776,26.607570125476915,1.780880127444693,0.2628203092360555,0.9996561068535345,2.758185403778661,0.9993096807513342,1070,,42,C3D8RH,exact_one_term_ogden
case_0273,straight,0.3545449999999994,0.499085,0.0,0.8777752226550065,284.109364,-5.905946,0.0,150.767929,17.37889,0.354545,0.499085,0.0,0.8776,18.19816882040713,2.098103027695445,0.2289109018247879,0.9997571987443384,2.256084965156317,0.9994420894463788,1010,,42,C3D8RH,exact_one_term_ogden
case_0274,straight,0.3483319999999996,0.478101,0.0,0.8770916316945248,368.480628,-4.950039,0.0,447.236615,20.870837,0.348332,0.478101,0.0,0.8776,65.79143669228448,2.7352947259021527,1.1612817108797016,0.9988865732669888,15.463408584895936,0.998524014853862,1073,,42,C3D8RH,exact_one_term_ogden
case_0275,straight,0.3709480000000004,0.578149,0.0,0.8741088723338882,276.255623,-22.475966,0.0,210.040761,16.130849,0.370948,0.578149,0.0,0.8776,25.403349599980984,1.9457293155962367,0.2725336610543467,0.9999017070437484,3.0345884409955284,0.9998467991371222,803,,42,C3D8RH,exact_one_term_ogden
case_0276,straight,0.3268120000000004,0.5177399999999999,0.0,0.8736871157141405,101.183804,-11.500064,0.0,261.334532,16.827948,0.326812,0.51774,0.0,0.8776,24.40066232471438,2.131014420922718,0.3065537104001527,0.9990100512066066,3.901561414794172,0.998346318871517,869,,42,C3D8RH,exact_one_term_ogden
case_0277,straight,0.3722039999999999,0.5749939999999999,0.0,0.8721442301330643,297.343068,-19.499723,0.0,592.191413,2.08621,0.372204,0.574994,0.0,0.8776,31.543719068247885,0.2024589018868841,0.1398240589219432,0.9999608060134116,1.269294150479242,0.999938169823331,807,,42,C3D8RH,exact_one_term_ogden
case_0278,straight,0.303823,0.4908679999999999,0.0,0.8745100920761639,87.38335,-7.357551,0.0,365.09216,18.437243,0.303823,0.490868,0.0,0.8776,34.20903252894323,2.4764209879578334,0.5908717376924387,0.9980530699243134,8.498964266141842,0.9971597836474128,887,,42,C3D8RH,exact_one_term_ogden
case_0279,straight,0.3408109999999994,0.403983,0.0,0.8787302097283125,263.186177,-11.662783,0.0,144.207331,29.175921,0.340811,0.403983,0.0,0.8776,52.24013661345564,4.152574901117517,2.373901653514929,0.9981277099964324,47.83065977807853,0.9978384275064824,1505,,42,C3D8RH,exact_one_term_ogden
case_0280,straight,0.3788799999999998,0.4495910000000001,0.0,0.8775022568174276,82.341201,-20.207806,0.0,529.006316,15.365817,0.37888,0.449591,0.0,0.8776,48.89978155831229,2.0119318616039688,0.7110210199735106,0.9981647829700188,9.03037762991612,0.997357384463918,1320,,42,C3D8RH,exact_one_term_ogden
case_0281,straight,0.3964949999999993,0.5440719999999999,0.0,0.875443556466305,203.86289,-12.1846,0.0,239.249621,9.115602,0.396495,0.544072,0.0,0.8776,18.556363521318627,0.8771735295080944,0.1167726173651174,0.9998884245139382,1.026968946634104,0.999751319012346,959,,42,C3D8RH,exact_one_term_ogden
case_0282,straight,0.3556289999999995,0.5899919999999998,0.0,0.8778417305269531,156.004046,-12.78406,0.0,503.985904,17.985441,0.355629,0.589992,0.0,0.8776,55.69958263191649,2.39302358769296,0.909671067620556,0.9983216673430296,12.710917734729591,0.9974858473448412,732,,42,C3D8RH,exact_one_term_ogden
case_0283,straight,0.3638769999999998,0.4496989999999999,0.0,0.8754174923815671,182.081159,-23.628556,0.0,257.386848,12.377921,0.363877,0.449699,0.0,0.8776,21.072904803232586,1.3932573289105068,0.1656778878757734,0.9999275762512652,1.7917427808390824,0.9998919856411322,1270,,42,C3D8RH,exact_one_term_ogden
case_0284,straight,0.3241800000000006,0.467538,0.0,0.8782424056294373,90.301983,-24.891615,0.0,650.788691,15.880252,0.32418,0.467538,0.0,0.8776,52.15188565182423,2.1080739901271746,0.8242441841654394,0.9984651625665928,10.68539954710839,0.9978564071181169,1043,,42,C3D8RH,exact_one_term_ogden
case_0285,straight,0.3672999999999999,0.476369,0.0,0.8741415433848639,89.875461,-15.599853,0.0,139.676679,21.83311,0.3673,0.476369,0.0,0.8776,22.918653686496317,2.9756267643061145,0.4971154241520344,0.998591869680202,7.71049546299705,0.9980581068372584,1139,,42,C3D8RH,exact_one_term_ogden
case_0286,straight,0.3142940000000004,0.57639,0.0,0.8778439254950547,158.601431,-6.948514,0.0,133.114828,5.232747,0.314294,0.57639,0.0,0.8776,7.992570866743947,0.339499826988385,0.0352125208245645,0.9999750062417916,0.2698367847609447,0.999933226421425,683,,42,C3D8RH,exact_one_term_ogden
case_0287,straight,0.3735700000000002,0.5492129999999998,0.0,0.8741718022808546,223.320869,-20.44667,0.0,128.296563,19.597068,0.37357,0.549213,0.0,0.8776,17.36723315484516,2.493840059789879,0.2751661854921124,0.9998118663896396,3.158087129383853,0.999702285310091,880,,42,C3D8RH,exact_one_term_ogden
case_0288,straight,0.3813579999999988,0.4293,5.551115123125783e-17,0.8774918074175571,279.391432,-8.864309,0.0,136.438618,2.883418,0.381358,0.4293,0.0,0.8776,8.416890141260382,0.1599427008791972,0.0354824239388032,0.9999915938146664,0.2663512329817192,0.99997933747942,1469,,42,C3D8RH,exact_one_term_ogden
case_0289,straight,0.3904960000000007,0.4243379999999999,0.0,0.8784006171756872,246.252553,-20.732926,0.0,843.850217,18.746497,0.390496,0.424338,0.0,0.8776,114.67788094472655,2.5583041212349,2.259988302758228,0.998137326312604,32.34740786619856,0.9974228918308906,1544,,42,C3D8RH,exact_one_term_ogden
case_0290,straight,0.3085089999999995,0.4173809999999999,0.0,0.8741955447050332,323.844296,-9.900211,0.0,840.365071,11.591666,0.308509,0.417381,0.0,0.8776,57.02665946798044,1.2497332491969584,0.412800397469091,0.9996043474012872,4.150094782036419,0.9991323550923364,1260,,42,C3D8RH,exact_one_term_ogden
case_0291,straight,0.3514330000000008,0.4555849999999999,0.0,0.8752269447448414,124.746056,-14.208536,0.0,221.443782,22.551581,0.351433,0.455585,0.0,0.8776,35.40550913387355,3.133172217403445,0.8975042381378446,0.9981827613971797,14.626392684806463,0.9975782413075788,1192,,42,C3D8RH,exact_one_term_ogden
case_0292,straight,0.3421040000000002,0.493569,5.551115123125783e-17,0.8772557589806906,119.891097,-5.946482,0.0,154.621836,28.590542,0.342104,0.493569,0.0,0.8776,42.6914035656828,4.295709789263135,3.1210060052292,0.9955381661219918,63.29869724315682,0.9951994873797476,1005,,42,C3D8RH,exact_one_term_ogden
case_0293,straight,0.3224289999999996,0.401088,0.0,0.8786065408785545,312.369001,-19.421682,0.0,180.639021,21.216839,0.322429,0.401088,0.0,0.8776,30.47641864646105,2.751888440480662,0.549571617567902,0.9996483171666096,6.758973056271231,0.9994695137371264,1443,,42,C3D8RH,exact_one_term_ogden
case_0294,straight,0.3857880000000003,0.536047,0.0,0.8750538002664386,240.816918,-9.675511,0.0,140.257561,17.912492,0.385788,0.536047,0.0,0.8776,19.903113142048788,2.20256907843225,0.2599386173156302,0.9996549454757028,2.76926022777576,0.9993154874177426,964,,42,C3D8RH,exact_one_term_ogden
case_0295,straight,0.3792320000000012,0.4405809999999999,0.0,0.8779951330287473,93.517906,-9.81516,0.0,250.454188,12.855444,0.379232,0.440581,0.0,0.8776,23.64722447996578,1.4478405599036743,0.1807364589733057,0.9993994323186646,2.0010483771271703,0.99879049663611,1386,,42,C3D8RH,exact_one_term_ogden
case_0296,straight,0.3953159999999999,0.4733199999999999,0.0,0.8745963285608701,292.000154,-21.574424,0.0,121.331553,8.064715,0.395316,0.47332,0.0,0.8776,9.495224556978547,0.7430562982046446,0.0508959177406086,0.9999954313776708,0.4808331856585089,0.9999935564926518,1242,,42,C3D8RH,exact_one_term_ogden
case_0297,straight,0.3459639999999999,0.5081749999999999,0.0,0.8756655192077962,214.735343,-8.917244,0.0,212.810703,5.472632,0.345964,0.508175,0.0,0.8776,11.598010363966614,0.4427103934208351,0.0604576990546273,0.9999622330147662,0.4828561608349123,0.9999019207117066,950,,42,C3D8RH,exact_one_term_ogden
case_0298,straight,0.3379729999999998,0.5673059999999999,0.0,0.8767191203948894,277.900649,-14.870243,0.0,248.228702,19.310055,0.337973,0.567306,0.0,0.8776,37.08215836841284,2.4656392236580755,0.5521989947830113,0.999430320090036,6.79092945753556,0.9990897352398358,766,,42,C3D8RH,exact_one_term_ogden
case_0299,straight,0.3691899999999996,0.439888,0.0,0.8776665371734621,206.965052,-16.074993,0.0,784.682988,12.683904,0.36919,0.439888,0.0,0.8776,66.04099360057998,1.4656685327038477,0.537035151920028,0.999353004574361,6.175870653190468,0.9987974742070908,1348,,42,C3D8RH,exact_one_term_ogden
case_0300,straight,0.3238019999999996,0.423416,0.0,0.8751101369378836,280.491189,-11.674542,0.0,155.415409,20.152797,0.323802,0.423416,0.0,0.8776,21.658989138543912,2.565382676098978,0.3554820880875321,0.9995969929796976,4.035681687112466,0.9992894131025364,1284,,42,C3D8RH,exact_one_term_ogden
case_0301,straight,0.3862780000000003,0.485225,0.0,0.8747112878461123,81.057985,-12.558873,0.0,475.512045,20.462214,0.386278,0.485225,0.0,0.8776,58.36111650802811,3.1363631380914345,3.001547884842479,0.9910810774271424,40.90735893062918,0.9917998257985156,1155,,42,C3D8RH,exact_one_term_ogden
case_0302,straight,0.3373310000000005,0.414005,0.0,0.8776213320979472,80.218414,-14.276092,0.0,149.11067,24.350767,0.337331,0.414005,0.0,0.8776,26.388341383894527,3.5107379436575883,0.9888498990770352,0.9971956265984262,17.298551202895833,0.996597527812518,1404,,42,C3D8RH,exact_one_term_ogden
case_0303,straight,0.3847679999999999,0.588699,0.0,0.8737233130049454,123.459532,-9.917308,0.0,101.83221,24.449782,0.384768,0.588699,0.0,0.8776,25.727480638223195,3.3745465428287726,0.6930585226926889,0.998440214072929,11.57412294330024,0.9980548942790518,802,,42,C3D8RH,exact_one_term_ogden
case_0304,straight,0.3169949999999996,0.5941149999999998,5.551115123125783e-17,0.8813232370927987,93.485227,-19.25978,0.0,602.713485,23.336178,0.316995,0.594115,0.0,0.8776,72.97187643816696,3.7675334736339647,6.813096686561696,0.987062915495237,99.85917168151812,0.9894562295564304,644,,42,C3D8RH,exact_one_term_ogden
case_0305,straight,0.3933760000000001,0.5591189999999999,0.0,0.8745700230320947,111.888977,-8.898861,0.0,189.938111,7.90778,0.393376,0.559119,0.0,0.8776,14.625435405745224,0.6808185078229553,0.0743681789399845,0.9998438817380044,0.6486097429237282,0.99961238313913,910,,42,C3D8RH,exact_one_term_ogden
case_0306,straight,0.3443190000000001,0.5298129999999999,0.0,0.8739578486956103,393.545671,-20.682714,0.0,574.888526,14.86602,0.344319,0.529813,0.0,0.8776,55.16892250932126,1.7681362464903236,0.5405970084209509,0.9997926110417882,6.029033129401409,0.9996563374990112,881,,42,C3D8RH,exact_one_term_ogden
case_0307,straight,0.3155670000000002,0.4138459999999999,0.0,0.8759877400084786,153.192552,-14.724909,0.0,123.976466,6.318226,0.315567,0.413846,0.0,0.8776,6.784020697915786,0.5140354645946261,0.0333987038899237,0.999983968053,0.2800195347781444,0.9999688849059764,1307,,42,C3D8RH,exact_one_term_ogden
case_0308,straight,0.3706790000000002,0.513812,0.0,0.8770545689136017,287.830789,-13.722802,0.0,324.252992,24.220627,0.370679,0.513812,0.0,0.8776,67.72465346283035,3.3751444161663664,1.9196577753110105,0.9983116318827612,32.5172233945972,0.9978392595491976,1000,,42,C3D8RH,exact_one_term_ogden
case_0309,straight,0.3352560000000003,0.481678,0.0,0.8765521493367001,97.160653,-7.012891,0.0,434.544703,11.620594,0.335256,0.481678,0.0,0.8776,30.32327505271896,1.2921042522887234,0.2226114219803422,0.9992432173189032,2.454810283002813,0.998412640941628,1021,,42,C3D8RH,exact_one_term_ogden
case_0310,straight,0.3229110000000003,0.5327379999999999,0.0,0.8739362997078916,150.411362,-13.564835,0.0,107.90979,5.104279,0.322911,0.532738,0.0,0.8776,6.189442992336651,0.3627155673287863,0.0285845329352651,0.9999862974799708,0.2309969187216913,0.9999725721848464,816,,42,C3D8RH,exact_one_term_ogden
case_0311,straight,0.3058140000000001,0.423753,0.0,0.8747704261247469,214.267876,-17.046635,0.0,176.132018,17.008893,0.305814,0.423753,0.0,0.8776,17.19780449937476,2.0718269432576712,0.206592655612372,0.9998202415173576,2.211163923793644,0.9996744682726766,1199,,42,C3D8RH,exact_one_term_ogden
case_0312,straight,0.3034470000000006,0.4947859999999999,0.0,0.8737438633689145,141.532939,-5.784017,0.0,466.081088,17.368462,0.303447,0.494786,0.0,0.8776,45.19620117905816,2.223164659952563,0.5840345151874407,0.9987372326539038,7.851407397787699,0.9980020126478332,880,,42,C3D8RH,exact_one_term_ogden
case_0313,straight,0.3433840000000001,0.491066,0.0,0.8775576327458241,142.304007,-13.842813,0.0,336.041115,28.509959,0.343384,0.491066,0.0,0.8776,66.31095363723472,4.661955778363437,10.963231836760604,0.9869953516504666,196.62680249270463,0.9893972659343644,1011,,42,C3D8RH,exact_one_term_ogden
case_0314,straight,0.327359,0.552539,0.0,0.8746745418942957,80.762325,-24.462792,0.0,301.987288,19.673806,0.327359,0.552539,0.0,0.8776,33.949481652423216,2.687819853748202,0.6895764730457828,0.9986216877191278,10.175480003025797,0.9980737503978552,769,,42,C3D8RH,exact_one_term_ogden
case_0315,straight,0.3361120000000003,0.546379,0.0,0.8724015894208109,149.731806,-4.836715,0.0,195.922943,28.13841,0.336112,0.546379,0.0,0.8776,49.91461354078077,4.1203790472389175,2.7039279496179645,0.9969090280764898,55.27823479243923,0.9964297333704946,802,,42,C3D8RH,exact_one_term_ogden
case_0316,straight,0.3059110000000001,0.5850809999999999,0.0,0.8829233798356937,184.748905,-20.385114,0.0,425.942054,26.458844,0.305911,0.585081,0.0,0.8776,87.85371814708135,4.0269232109027495,6.290939221373646,0.9945595670142204,113.17678604704068,0.9944760103844764,639,,42,C3D8RH,exact_one_term_ogden
case_0317,straight,0.3170290000000007,0.4789,0.0,0.8750713247352282,362.216891,-13.947189,0.0,354.521909,9.630189,0.317029,0.4789,0.0,0.8776,21.527804388870035,0.9505433781219708,0.142823545833218,0.9999482049968224,1.2366969901055365,0.9998943089930132,975,,42,C3D8RH,exact_one_term_ogden
case_0318,straight,0.3716560000000006,0.5682189999999999,0.0,0.8722973874598515,244.203775,-21.383948,0.0,932.04695,4.443198,0.371656,0.568219,0.0,0.8776,53.084158862796805,0.3987680259110425,0.2592383514610289,0.9998749520413068,2.5028209295467083,0.9998055860805168,821,,42,C3D8RH,exact_one_term_ogden
case_0319,straight,0.3133350000000012,0.482136,0.0,0.8750483566881861,249.468162,-11.311375,0.0,820.229155,29.347283,0.313335,0.482136,0.0,0.8776,132.22592669030743,5.08948617811236,39.5712814486386,0.9772464462279024,689.0285500153899,0.9839180705239776,966,,42,C3D8RH,exact_one_term_ogden
case_0320,straight,0.3961430000000001,0.424582,5.551115123125783e-17,0.8801143850363488,313.9874,-21.305776,0.0,170.203628,26.140808,0.396143,0.424582,0.0,0.8776,55.14876642079277,3.5863055561351658,1.6467560534010524,0.9990225280592616,26.47335297181295,0.998839367531578,1561,,42,C3D8RH,exact_one_term_ogden
case_0321,straight,0.3237779999999995,0.58958,0.0,0.8808948484986413,255.963247,-19.704137,0.0,257.898784,4.847885,0.323778,0.58958,0.0,0.8776,13.819177865832817,0.4175898814342717,0.0694674165187594,0.999986082204498,0.6321952093479178,0.9999786289226074,673,,42,C3D8RH,exact_one_term_ogden
case_0322,straight,0.3405000000000001,0.5608289999999999,0.0,0.8740358824475472,217.02092,-23.203178,0.0,258.565587,22.866868,0.3405,0.560829,0.0,0.8776,47.13963319693404,3.0920369274266992,1.0569635105633737,0.9991825885500764,15.832606333723698,0.9989078001591564,783,,42,C3D8RH,exact_one_term_ogden
case_0323,straight,0.3869200000000006,0.5146389999999998,0.0,0.8770004446808645,245.507603,-18.274632,0.0,164.640944,19.802959,0.38692,0.514639,0.0,0.8776,25.44518137380649,2.533976040875748,0.4039033769026068,0.9996436077223394,4.8252395256141885,0.9994343819802276,1028,,42,C3D8RH,exact_one_term_ogden
case_0324,straight,0.3495549999999999,0.4757979999999999,0.0,0.8768338223485772,364.089078,-23.702899,0.0,109.983374,22.023489,0.349555,0.475798,0.0,0.8776,21.51150760003648,2.860546274074614,0.4232087251615331,0.9998870193928826,5.039833174337966,0.9998362435944934,1087,,42,C3D8RH,exact_one_term_ogden
case_0325,straight,0.3158729999999998,0.574675,0.0,0.8779015187941378,100.910424,-13.667694,0.0,523.336836,3.546727,0.315873,0.574675,0.0,0.8776,25.967738529079945,0.2682744734433685,0.1041612268418191,0.9997735884418716,0.955064559054536,0.9994897113536372,684,,42,C3D8RH,exact_one_term_ogden
case_0326,straight,0.320314,0.556525,0.0,0.8768994966840135,264.383588,-12.031468,0.0,352.435164,23.129523,0.320314,0.556525,0.0,0.8776,58.371572336068496,3.1746553800560315,1.4132638877500616,0.998495641987914,22.67291233595443,0.9980260794514744,732,,42,C3D8RH,exact_one_term_ogden
case_0327,straight,0.3733380000000013,0.491951,0.0,0.8756992850930776,202.221105,-20.46662,0.0,377.945134,29.417772,0.373338,0.491951,0.0,0.8776,100.43047432229844,4.707090458072199,14.923477382073155,0.9902413934222656,282.6822998585938,0.99150752652517,1085,,42,C3D8RH,exact_one_term_ogden
case_0328,straight,0.3982740000000005,0.4595019999999999,0.0,0.878258360708275,172.831426,-14.30581,0.0,395.800861,2.138661,0.398274,0.459502,0.0,0.8776,23.413674125465203,0.1694452045894267,0.0966395042156468,0.9999114694347856,0.8283278811751323,0.9998178466491612,1328,,42,C3D8RH,exact_one_term_ogden
case_0329,straight,0.3803589999999999,0.57902,0.0,0.8731806165945877,134.184579,-9.071004,0.0,118.733801,18.001594,0.380359,0.57902,0.0,0.8776,15.944175012227022,2.2371658448706246,0.2077465438750319,0.9994526738392352,2.361328394743475,0.999030035325324,814,,42,C3D8RH,exact_one_term_ogden
case_0330,straight,0.3714789999999995,0.513659,5.551115123125783e-17,0.8774056361653277,101.967899,-5.303933,0.0,455.60571,24.805153,0.371479,0.513659,0.0,0.8776,66.68125177025532,4.005528992324917,6.975038674155031,0.987242755899135,110.53219930447752,0.989379498556398,1003,,42,C3D8RH,exact_one_term_ogden
case_0331,straight,0.3827230000000002,0.4693229999999999,0.0,0.8755236995161756,82.708159,-8.330508,0.0,263.964386,18.29285,0.382723,0.469323,0.0,0.8776,33.969320356349584,2.459214139430935,0.5932421937189509,0.9979586753929282,8.472902504668934,0.9970520523525888,1225,,42,C3D8RH,exact_one_term_ogden
case_0332,straight,0.3549430000000005,0.5232399999999999,0.0,0.8734877303012482,117.38123,-11.790681,0.0,289.592343,27.020157,0.354943,0.52324,0.0,0.8776,54.58094765952402,4.322045436655748,6.437276698721309,0.9894140341907623,112.0880035611102,0.9908523253820388,919,,42,C3D8RH,exact_one_term_ogden
case_0333,straight,0.3001440000000001,0.450445,0.0,0.877791292922099,308.500816,-7.564528,0.0,143.816412,23.607245,0.300144,0.450445,0.0,0.8776,25.475153235237237,3.112925015732918,0.5791534416834377,0.999266929569258,7.303568467461663,0.9990080682182442,1041,,42,C3D8RH,exact_one_term_ogden
case_0334,straight,0.3322330000000003,0.4704909999999999,0.0,0.8779634150573984,227.931165,-15.204982,0.0,189.343788,19.696688,0.332233,0.470491,0.0,0.8776,26.52410997254315,2.5235498754523045,0.4166299582535493,0.9994844753984616,5.048901658129567,0.9991769161244208,1062,,42,C3D8RH,exact_one_term_ogden
case_0335,straight,0.3320919999999997,0.428566,5.551115123125783e-17,0.8755480560542185,394.052119,-24.776905,0.0,853.094063,29.756366,0.332092,0.428566,0.0,0.8776,229.1862339457059,4.750074630465948,34.4846661217435,0.990784601455064,660.9228501767811,0.991917848815543,1288,,42,C3D8RH,exact_one_term_ogden
case_0336,straight,0.3208120000000007,0.480056,0.0,0.8761100756013174,318.902471,-4.515424,0.0,133.66757,16.583168,0.320812,0.480056,0.0,0.8776,13.39724173234478,1.9543092001925717,0.1621018173122809,0.9998853450300392,1.4535748842841132,0.999693843936958,987,,42,C3D8RH,exact_one_term_ogden
