case_id,generator_variant,fiber_volume_fraction,mean_diameter_um,kappa,mean_ps,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,target_fiber_volume_fraction,target_mean_diameter_um,target_kappa,target_mean_ps,fitted_k1,fitted_k2,fit_energy_rmse,fit_energy_r2,fit_relevant_stress_rmse,fit_relevant_stress_r2,accepted_axons,attempts_total,seed,matrix_element_type,matrix_fit_representation
case_0021,straight,0.3490700000000005,0.4078769999999999,5.551115123125783e-17,0.8781280247791696,97.545926,-12.056405,0.0,785.694808,6.652985,0.34907,0.407877,0.0,0.8776,50.876378897196055,0.5559403485168719,0.2228255048895392,0.999443988338864,2.699579168295149,0.9982195295215792,1506,,42,C3D8RH,exact_one_term_ogden
case_0022,straight,0.3480410000000001,0.516704,0.0,0.8741781428064698,237.896054,-18.650362,0.0,208.78909,29.103324,0.348041,0.516704,0.0,0.8776,70.95237412376139,4.170210596475782,3.686950462290409,0.9976351005741312,79.71828740322943,0.9969485141864228,930,,42,C3D8RH,exact_one_term_ogden
case_0023,straight,0.3690279999999993,0.518512,0.0,0.8752225786581427,259.157632,-9.211563,0.0,159.820306,10.38359,0.369028,0.518512,0.0,0.8776,13.190584538832235,0.9970789136233884,0.0902146705664265,0.9999447633486664,0.8699668962095369,0.9998112330033152,978,,42,C3D8RH,exact_one_term_ogden
case_0024,straight,0.3868099999999992,0.4798899999999999,0.0,0.8755884173900027,98.47985,-15.13178,0.0,163.145985,8.039287,0.38681,0.47989,0.0,0.8776,12.019979791663426,0.7123942872228831,0.0635068008300736,0.9998945566730604,0.6755837732396308,0.9997122682217712,1186,,42,C3D8RH,exact_one_term_ogden
case_0025,straight,0.3665720000000001,0.473553,0.0,0.8741200446346236,228.630888,-20.826214,0.0,103.351611,18.395699,0.366572,0.473553,0.0,0.8776,13.494104708389017,2.268954120014036,0.1899644817646104,0.9999059296806124,2.3774385375444624,0.9997998242586322,1150,,42,C3D8RH,exact_one_term_ogden
case_0026,straight,0.3260150000000008,0.453249,5.551115123125783e-17,0.8744188298982236,168.985126,-21.683869,0.0,311.759764,24.105822,0.326015,0.453249,0.0,0.8776,59.51004340782144,3.352332304934028,1.7533868445397125,0.9982580508718022,32.73750244085801,0.9973558137624712,1122,,42,C3D8RH,exact_one_term_ogden
case_0027,straight,0.3113580000000003,0.566366,0.0,0.8772025200262928,119.169595,-5.651756,0.0,156.954545,13.462848,0.311358,0.566366,0.0,0.8776,13.57882220289375,1.4620304095845191,0.1139848282788879,0.9997002474879938,1.242310511420338,0.9990931729653704,699,,42,C3D8RH,exact_one_term_ogden
case_0028,straight,0.3863569999999998,0.5805089999999999,0.0,0.8719056274532088,287.221614,-10.806386,0.0,494.365741,20.699834,0.386357,0.580509,0.0,0.8776,78.32381679180352,2.7431906346129926,1.4297171924829295,0.9985587817000454,23.789898952276214,0.9975067348305816,819,,42,C3D8RH,exact_one_term_ogden
case_0029,straight,0.3248370000000001,0.4491449999999999,0.0,0.8729210155604333,298.666129,-18.430607,0.0,369.803343,15.228328,0.324837,0.449145,0.0,0.8776,33.6694172100336,1.7836600997865788,0.3396164107157909,0.9997992243927736,4.194383405665128,0.999536668055536,1133,,42,C3D8RH,exact_one_term_ogden
case_0030,straight,0.384409000000001,0.5433499999999999,0.0,0.8736987958253352,273.992179,-7.254426,0.0,359.296054,2.516547,0.384409,0.54335,0.0,0.8776,22.091087411545494,0.1123381891435992,0.0915052106534884,0.999947613613026,0.8490144639842945,0.9998014110245684,931,,42,C3D8RH,exact_one_term_ogden
case_0031,straight,0.3668299999999997,0.480478,0.0,0.8748698025738695,320.128827,-18.571014,0.0,179.841602,9.989385,0.36683,0.480478,0.0,0.8776,13.96806296599861,0.9778388563151292,0.0881086864895631,0.999983522982402,0.9533748286688964,0.999962006263604,1126,,42,C3D8RH,exact_one_term_ogden
case_0032,straight,0.3478630000000002,0.4722839999999999,0.0,0.87557043290849,174.417273,-23.550121,0.0,146.133482,19.077668,0.347863,0.472284,0.0,0.8776,18.85152171477174,2.4065203121115464,0.2829494979200425,0.9998026773141774,3.8675737642290886,0.999622433735556,1097,,42,C3D8RH,exact_one_term_ogden
