epoch,train_loss,val_loss
171,0.0030983078178565757,0.022311735327482086
172,0.002924411980785856,0.019795791580285015
173,0.002787212644225787,0.02149969911791818
174,0.0026505152421354592,0.02010941629774334
175,0.0025775472394232984,0.020266897923851626
176,0.0026882151093451613,0.019943006227653708
177,0.0026883520167792357,0.02130863792403167
178,0.002586759962775028,0.02045789362031181
179,0.00256519334569148,0.02045345812896802
180,0.002582450129782583,0.020978555075341687
181,0.0026795171319891273,0.02012552508459853
182,0.002535055772214038,0.020414811158635634
183,0.0025272871282920636,0.020306080411975777
184,0.002527646983666135,0.020322708560291683
185,0.0025536718005012295,0.020808717803594733
186,0.002607523531929161,0.020186447757968597
187,0.0025218213785638153,0.020208705887597687
188,0.002539293360856773,0.020310262294524158
189,0.0026709272862657694,0.020566267719699844
190,0.002596239781680025,0.02092125869266546
191,0.002571893215653328,0.019892127516558264
192,0.0026189279880258166,0.021519804421315795
193,0.002471974372693651,0.020193807976736297
194,0.002507761104223808,0.020329393897758504
195,0.002414677928313682,0.020794044422156207
196,0.002494961682905321,0.019691018540728435
197,0.002462597633355786,0.019701660817359072
198,0.002439893796225659,0.020790824747582978
199,0.0024140627764580227,0.02025350869825511
200,0.002386977052506615,0.020122899378364065
201,0.002387422472616296,0.01994064863367301
202,0.0024236831742926066,0.020492865374125886
203,0.0023620232223354473,0.019958080777495807
204,0.002383470407125984,0.02068423891745327
205,0.002325287856315707,0.020564664212503837
206,0.0023191373875790285,0.019879962743506806
207,0.0022971314415646104,0.020144272220413834
208,0.0023194927275022557,0.02039484528925449
209,0.0023299342692063014,0.019831613019214243
210,0.0025010477819182326,0.021079106280377246
211,0.0022999406225666,0.01999399323787095
212,0.0022831095426730447,0.01996674553440617
213,0.0022647860280743414,0.020390989967765095
214,0.002317240155435732,0.020037879775594677
215,0.0022900176132268513,0.02017657456368111
216,0.002281834062402696,0.020211350591327344
217,0.0022480300264551825,0.019833642137705845
218,0.002305813208937772,0.01963930070969305
219,0.0022837909809219708,0.02007780734092916
220,0.002220476765315315,0.019967741534831284
221,0.0022452706124060557,0.020315791338605085
222,0.0022510152695460243,0.01975006280773776
223,0.0022087479439546333,0.01997766553500373
224,0.0021825261188510715,0.020072616519838587
225,0.002243138158232544,0.019932111030422032
226,0.002323236593376811,0.019208457452979354
227,0.0022098618009894293,0.019890816523535675
228,0.0022352546795679825,0.02065638954536088
229,0.002235399405168071,0.020061070060490876
230,0.002179334056542987,0.01963763590687141
231,0.0021720475555144416,0.020032439285235674
232,0.0021944181952362474,0.019803387397764296
233,0.0022056160213181756,0.019766305245150353
234,0.002194458088248933,0.02017513549216551
235,0.002152250235786532,0.020389230699322268
236,0.0021645575506248314,0.019936155880697602
237,0.002176184066525478,0.020416016290005407
238,0.002166779056556256,0.019345897677636427
239,0.0022090934129501386,0.019059706054762884
240,0.0021738439297090944,0.019701764912313936
241,0.002192946871979549,0.019419564694757988
242,0.002159086790042358,0.020435391047092563
243,0.002136094564176266,0.020136559765477933
244,0.002232134634137425,0.020116373870047867
245,0.002167302742445142,0.020279040464820777
246,0.002136782289569275,0.01971165797404415
247,0.0021072692485323667,0.01937240517072409
248,0.002071486608996355,0.019750137668331443
249,0.0021403234874875395,0.019425184919490083
250,0.0021290061355183584,0.020028920384724855
251,0.002121876302021068,0.01997915154215218
252,0.0020899173739574155,0.020362358865974036
253,0.0021103282053109296,0.019805655777416255
254,0.002182041216553714,0.020002253239239123
255,0.0021091702968108732,0.01927295268851965
256,0.0020966741845739718,0.019833453070985732
257,0.002079398426631636,0.02053989410592947
258,0.002148590099736104,0.020146322649278004
259,0.0020508270674820905,0.01941136185863508
260,0.002084065375890686,0.01999736910529387
261,0.002060643406093689,0.020149820802953217
262,0.0020264880412735773,0.019720291192074812
263,0.0020772594999119453,0.01984128503535562
264,0.0022597389969610795,0.020593947258724203
265,0.0020800460541347855,0.019973764149963266
266,0.0020420248312251715,0.01988856466456699
267,0.002163672380473858,0.01953257251354578
268,0.002088040137347067,0.019895199995422438
269,0.0022192338597112346,0.019591421863285465
270,0.0020322964076377073,0.01951045955722762
271,0.0020214509529806364,0.020113865071329295
272,0.0021252505525336945,0.020025056608927973
273,0.0021312133119549535,0.019913319189314178
274,0.002189675640839531,0.020242398966768684
275,0.002062372564125416,0.02013255143017345
276,0.002126922015482852,0.02002355110516748
277,0.0020092500155529146,0.01922488606730699
278,0.001986794817304763,0.01968853834621979
279,0.001974456888634475,0.01939554937938386
280,0.0020169132622447467,0.01989521143940056
281,0.0019357316108087829,0.01945553171447875
282,0.0019815902536191154,0.02001686799078235
283,0.0019154650835190993,0.019435545747401303
284,0.0019353176518779364,0.01949724575946998
285,0.0019414315676922883,0.01969691136524242
286,0.0019625862463719195,0.019591005068545178
287,0.002038165677784722,0.019111445993060562
288,0.002129171400599711,0.019899999341880133
289,0.0020529728761762233,0.019801619294153503
290,0.0020074946670125176,0.019372716406853233
291,0.0019826031709225572,0.019817660284430817
292,0.001967492865870777,0.018998704282244813
293,0.0020155137636724786,0.019203599181812265
294,0.0019699258524637844,0.01941823660523536
295,0.0019993054596243983,0.019342898394037113
296,0.0019534148655350712,0.019172096014073034
297,0.0019713298965998113,0.019459429907865186
298,0.0020485847760835746,0.018854358099092614
299,0.0021530768122031683,0.019612177583707088
300,0.0019768539966031414,0.0200066858520615
301,0.0019787771822935545,0.01899471017331402
302,0.0019457826933758412,0.01933361673503347
303,0.0019209003128602283,0.019503925023638766
304,0.0019689452575114255,0.01995651962086882
305,0.001908727443024095,0.019471261155723448
306,0.0019505157283220597,0.01973685059542792
307,0.001971359913781937,0.020219399782312103
308,0.0019183543966285342,0.019271212312311766
309,0.002016260351488732,0.018791747947679818
310,0.0021500847081146143,0.01876959144011384
311,0.001970613955033251,0.01959040890363522
312,0.002033703998988989,0.018559216026590573
313,0.002094351038338193,0.018557536452941097
314,0.0019859814736654566,0.0186081987690642
315,0.0018993290512499766,0.019203074439899194
316,0.001956899526737559,0.0188164027719074
317,0.0019563632894900483,0.019721669337890366
318,0.001905426876292827,0.019160120450859335
319,0.001873694348843869,0.01932029180542852
320,0.0019242774619569615,0.019700681180917518
321,0.0018494167052281085,0.019028164610128587
322,0.0018837835198392341,0.01904758024072889
323,0.001933416057857745,0.019817299745152755
324,0.001933584060902856,0.019635026157673957
325,0.0020312651917605683,0.018985620716629906
326,0.0019812426004430653,0.01922893180982357
327,0.0019879116657596264,0.01897304496107515
328,0.0018661420189446608,0.01920184699230159
329,0.0019577185407447474,0.019618280621533087
330,0.0019664195907592528,0.018702388786166944
331,0.0019408514346997757,0.018710957016696114
332,0.0019479650222798326,0.01909610378197459
333,0.0019503911573198781,0.01956492373384789
334,0.0020409728114275266,0.019437988265011086
335,0.0020379458964348346,0.018974035893350696
336,0.0019834402349302,0.01924654240123959
337,0.0018917087662601523,0.019331726323224854
338,0.0020393171068600656,0.018762891706412127
339,0.001888409382666849,0.01943053287935267
340,0.001969901305535565,0.01915987060864229
341,0.001982661304535698,0.019476995580873912
342,0.0019466595849863292,0.018909245694174674
343,0.0019459666463932477,0.01913073657008697
344,0.0020935299621404886,0.0201784423430088
345,0.0019058066148565376,0.019272530640933004
346,0.0018918787643186722,0.019185078476148955
347,0.0019199939300057346,0.01978514491205441
348,0.0018946231635701587,0.01902077586554019
349,0.002050833046710804,0.019342185162240826
350,0.0018666746727120335,0.01887745828844844
351,0.0019497709952102913,0.019594160923341434
352,0.0019052306040076763,0.019236473742166624
353,0.001893106572309014,0.018530680421980528
354,0.001882845788783314,0.01937412962384723
355,0.0018256825316178438,0.01879874009524339
356,0.0018466618010539984,0.018839039567701974
357,0.0021261940197084893,0.019838921503888034
358,0.0018635299784016774,0.018848252243234456
359,0.001897499466113401,0.018480111767516988
360,0.0022370290195973487,0.020745256681247746
361,0.002190571546660051,0.01829992324528744
362,0.0020574523682985353,0.01859945108204243
363,0.0020447489132369703,0.018426020321016364
364,0.0020714012320219577,0.019438944369966737
365,0.0022201621253800947,0.01846402052072335
366,0.002225662881105504,0.019251537941825526
367,0.002292884983990434,0.01883913815766606
368,0.0022472434368049085,0.01954948082272675
369,0.0020123044507565956,0.019511372952606066
370,0.002048988783018814,0.018110711743909363
371,0.0020260911185310503,0.019872392403952444
372,0.0019592283296993077,0.018554566421964507
373,0.0023093888902810254,0.01842639677873258
374,0.0020082041940611838,0.01902786177761625
375,0.002099699967430876,0.01944334291670335
376,0.0019469465358242252,0.019414332047830916
377,0.0018012523493963863,0.01871381725897701
378,0.0018129523717333035,0.018987775189287123
379,0.0018642675931191202,0.018426984984726294
380,0.001974164877257908,0.018296109866346624
381,0.0018677637114294086,0.01930840700641505
382,0.0018201126909199658,0.01837084473276142
383,0.0019766535664129336,0.019422721503039243
384,0.0017969981202363,0.018865395019039326
385,0.0017787087985314098,0.018549350616648967
386,0.0017951650898118442,0.018711162687145632
387,0.0017488667542590452,0.0184013347297977
388,0.0017750013542542865,0.018883475778813774
389,0.0018822764833287525,0.018069018160393163
390,0.0017904676134064938,0.01861488333999386
391,0.001831157551018479,0.01894713317595439
392,0.0017815785147039678,0.018159589865614206
393,0.001926313377118593,0.0186578531973842
394,0.002088985007666546,0.01901996951462537
395,0.0022906513967605084,0.018428253976012585
396,0.002234061982417945,0.020222788818107157
397,0.0022321961064817714,0.019346154593870738
398,0.0022543427911971893,0.018255656287009484
399,0.001932373065940999,0.018509292712407067
400,0.0019160413901716303,0.019240132375939252
401,0.0018191147898918645,0.018498588369002065
402,0.0018257295627718943,0.018949531307502234
403,0.0018554004559813858,0.018366403962418374
404,0.00178568463196589,0.01852772689646284
405,0.0017369755323177333,0.018638059895921977
406,0.0017366253525549916,0.018761376106660253
407,0.0017978117173168713,0.018995895501935284
408,0.0017414290534339513,0.01865480276991273
409,0.0017497302510126453,0.018089721523517586
410,0.0017441686516742048,0.01856612047866493
411,0.0017700291441777594,0.018324813791684776
412,0.0017355521529334784,0.01847878880428812
413,0.0017186906912779734,0.01849528341568886
414,0.0017228444789326581,0.018228835338584735
415,0.0017168531401170668,0.01849941088266583
416,0.0017076374365594213,0.018211449576503353
417,0.0017104973148250582,0.01872582651519767
418,0.0017585602584406497,0.01876166918511731
419,0.0017512687764645535,0.01843661656018567
420,0.0017555966107941298,0.01910882169426881
421,0.0017386903421134923,0.018151535253146715
422,0.0019445266335404573,0.01888684977315596
423,0.0017437663141199478,0.01869643771842325
424,0.0017408433742053333,0.0183043445852104
425,0.0017443866807570593,0.018601137160517
426,0.0018301423067460286,0.01830972694996574
427,0.00205668023116703,0.01919075240642484
428,0.002139279551078387,0.019341922004091194
429,0.0034611663651010964,0.021954369133562943
430,0.002467911935591549,0.01900747101103289
431,0.0029976311233741917,0.01851477768505306
432,0.0023069761753179577,0.018105415399101665
433,0.002250143103851633,0.01862415455857122
434,0.002333649167715193,0.018254197177268613
435,0.0022490614448546363,0.01991986685277039
436,0.0022025452031241986,0.018341940286982505
437,0.0019427507234583766,0.018405203691016413
438,0.0018910726309276896,0.01846976401935423
439,0.0018104321562045634,0.018472570944580904
440,0.0020106453713808884,0.018752176827324076
441,0.001743330159879954,0.018131228342702317
442,0.001719030678118227,0.01792148778685921
443,0.0018409397512356783,0.018686575823373047
444,0.001780093388955578,0.01777358952848998
445,0.0018536714033484396,0.01909784158118645
446,0.0017646747253299128,0.01843139169226952
447,0.0017100533417116785,0.01780362523956397
448,0.0017048240634434067,0.01822648634518079
449,0.0016976663801913216,0.01788696277073201
450,0.0017214096047851045,0.018002077455747636
451,0.0016847549674382611,0.018278031825046035
452,0.001769539907119565,0.017718519272646942
453,0.0017096416614937767,0.01851398477915016
454,0.0017100070355251372,0.017897083749928506
455,0.00168257151778694,0.018057090866827663
456,0.001773022750723285,0.01823553974856673
457,0.0016943631977209019,0.018279094458220912
458,0.0017219209855475499,0.018357933139787043
459,0.0016878738181220021,0.01800885696770545
460,0.0017507497897193572,0.017965039245558943
461,0.0017353601124783776,0.018428584092075463
462,0.0018093217405557136,0.018517071303583467
463,0.0018402306543105567,0.01753879252997313
464,0.0016890071976924169,0.017989015222260152
465,0.0017107126569391128,0.017916600927377128
466,0.001683104262323305,0.017963221858397167
467,0.0016906507112038423,0.01816723752958514
468,0.0017515288341083467,0.01870340004276235
469,0.0016455543283422508,0.017978630493293093
470,0.0016910143885736733,0.017808791243401838
471,0.0017617766580379727,0.018697815485200473
472,0.0022172891317951576,0.017385723666899094
473,0.0019046831122203824,0.01889706578465193
474,0.0018247217313629683,0.018122078038634665
475,0.0018904774333271908,0.018727016305712624
476,0.001875100307886379,0.01858818001063006
477,0.001950523459359029,0.018465030320530002
478,0.0018322498766085743,0.017712259335469393
479,0.0017512456518177597,0.018186024738682874
480,0.0017085983251997918,0.018109351098866057
481,0.0017253414038244884,0.017901994329278637
482,0.001783911872784975,0.018750543226423683
483,0.0020682517207988196,0.01732478574345979
484,0.002152931608229287,0.01837477022181661
485,0.002022841710266648,0.018308858354989587
486,0.0019111914277443994,0.017470311336632106
487,0.0018980377569848533,0.01901513971726907
488,0.001872355286292137,0.018437071872319532
489,0.0019280406192665107,0.017907699677358908
490,0.002319036748138763,0.019797121922015486
491,0.002310389936980889,0.01750901634112536
492,0.0022071451679292293,0.01914570617954444
493,0.002155837489048613,0.017960161517264674
494,0.0020116534412937203,0.017632904635513817
495,0.0020177966451495667,0.018029264608336423
496,0.0024547412816416088,0.017296896757678745
497,0.0020945277600893128,0.018672644035881862
498,0.0020983369834754627,0.01735385170991733
499,0.002157885556300708,0.01921196239628071
500,0.0018846004312682153,0.017104663032127654
501,0.0018298823318588342,0.017479347370827653
502,0.001731717637978368,0.017476609994607508
503,0.0018122427220960329,0.018310932447351706
504,0.0017535082189613132,0.017314761611269963
505,0.0017723548099867637,0.01776934354887321
506,0.0017920572320500314,0.01818069962789217
507,0.0017858528363796282,0.017915279526702264
508,0.0017821629466371082,0.017822834665029895
509,0.001789335753841076,0.017313503042340306
510,0.0017114803537754918,0.017626146103352627
511,0.002202675314968624,0.017374763327353875
512,0.0018679296937408165,0.017868316791954074
513,0.001849497808319214,0.018439139613348147
514,0.0018255903234273008,0.017428117608120526
515,0.001801071188375474,0.017058821203187642
516,0.0017566509728621236,0.017578311906555535
517,0.0019370871093855688,0.018158845584457635
518,0.0017602724792978367,0.017369475399046548
519,0.0017380112809325743,0.017511787997465684
520,0.0017772837377376318,0.017961658630459867
521,0.001763611941739567,0.017383301809396456
522,0.001837264871831099,0.017718997211521235
523,0.001770064634085139,0.01762181218893402
524,0.0019582006095568206,0.01698498745236766
525,0.0017993654314210068,0.017359000352584843
526,0.0018726099575615803,0.01797257869407486
527,0.00209106749785977,0.017272992154571568
528,0.002342285145002998,0.018739487028842584
529,0.0020531015427589882,0.01808509660110881
530,0.002363892469881072,0.018263987486019328
531,0.0020734701512906853,0.01882024550476499
532,0.002131837490600968,0.017553205963572512
533,0.0018894470671726336,0.01747023851157351
534,0.0017990807850039197,0.017438598371667842
535,0.0018183501297879482,0.017788281069249925
536,0.0016974882962215291,0.017717590341220363
537,0.001712142406519136,0.017878620857326142
538,0.0016742737911991886,0.01756724182069481
539,0.0017769778246324755,0.01800834663146034
540,0.0017595558837723547,0.017148756293667775
541,0.0017911949570801765,0.01727113975056079
542,0.0017691012042748261,0.01780609395229819
543,0.0016967243895121477,0.017156282936233714
544,0.0016528165513322946,0.017450078400955863
545,0.001757315253508935,0.017718462165493366
546,0.0017771087895764647,0.017280607736908864
547,0.001699154669121049,0.017622984244495366
548,0.001671440039357923,0.017493722478348187
549,0.0017023077883454943,0.017113700035807214
550,0.0016465507037267452,0.01782791954717822
551,0.0016220491174724944,0.01735257548023508
552,0.0016284672453675312,0.017020039950753182
553,0.0017554800597667205,0.018088655550947
554,0.0016564150402133076,0.017405703413136662
555,0.001692199091186605,0.016895782484188965
556,0.0016570591844411943,0.01714489353904198
557,0.001624816616804265,0.017227575455318132
558,0.0016352313294508026,0.016768908757818293
559,0.0016494888417807707,0.017210101012109798
560,0.0017193488925129324,0.01734735112712178
561,0.001685194341991116,0.01713469114403383
562,0.0017166879294140784,0.01712744761803689
563,0.0017977423319840927,0.017581410958375333
564,0.0017831166880193582,0.017275696635093377
565,0.0018023212402799055,0.016714416021105905
566,0.0018175625975539393,0.018291060836912204
567,0.0017557237437963288,0.01747738555850697
568,0.0016515741095039754,0.017283349086338985
569,0.0016641489823838649,0.016892144761911237
570,0.0016380681878430479,0.017164470855055708
571,0.0016330670700225097,0.017215064279778654
572,0.0016036459601888884,0.016951796229830594
573,0.0016100226744125042,0.01725729969358556
574,0.0016144237912947062,0.01747180613203375
575,0.001577290050067128,0.017164527453320064
576,0.0015936215123469144,0.01740677573127414
577,0.001621337306982741,0.017464752198176
578,0.0016153970756237399,0.01681112390238057
579,0.0015795823445115425,0.016915072370003562
580,0.0016089887300114135,0.016906010510498976
581,0.0016176571701196902,0.017060903067025433
582,0.0016227959085658176,0.016959575781391022
583,0.0017097252754839783,0.0163911173781348
584,0.0017421803197027969,0.01729723354773672
585,0.001689058935260953,0.017653378624070196
586,0.0017970711596161605,0.01765272599298553
587,0.0017572656782025853,0.016848234448692278
588,0.0017346380919085582,0.01639362727161767
589,0.0016887595923025076,0.016914599578607668
590,0.0017176905907125507,0.017541159759646693
591,0.0016746745684798332,0.017312075477074973
592,0.0016647365404311313,0.016986933172579464
593,0.0016863118177336933,0.017725729481824506
594,0.0016410796202960382,0.017462568860565138
595,0.0016285685598881024,0.016709649219625956
596,0.0016504596368828348,0.01751155835318294
597,0.0016142797859322127,0.016907199890005813
598,0.001609221579700017,0.017315942693807675
599,0.0015913647332467173,0.016706114055772735
600,0.001699746926616298,0.017758158551446832
601,0.0017077608229799273,0.016946555335248154
602,0.0016254080142511014,0.017148099962761464
603,0.001668747364451998,0.01730090853053822
604,0.0016209615640027156,0.017336581273054995
605,0.0016244357116576007,0.01684101001586163
606,0.0016312323720579789,0.017171220248536432
607,0.0016281234856380831,0.01690694278323175
608,0.0016224018523929783,0.017159208297933434
609,0.0020571294226020332,0.018779064668289477
610,0.0019917646115618142,0.017193936341097036
611,0.002805745783119272,0.016473100589869207
612,0.001991276682548526,0.01692288370182805
613,0.0021948796769196647,0.018266252812793767
614,0.0020148641143471657,0.01722225919507972
615,0.0019992550619746217,0.017008445794494797
616,0.0019156143782529922,0.016536803231573576
617,0.0022413091649508624,0.016368486523226096
618,0.0030643023842548828,0.020663308466616757
619,0.002373881496743893,0.01695884652644143
620,0.0025482250954065,0.01736342449869025
621,0.0021272860426746693,0.017258251285008217
622,0.002020104807080909,0.01719341032456554
623,0.0019509000500482951,0.01767882237437442
624,0.0020159904425065805,0.017068905770638743
625,0.002013584602097296,0.01675028186793646
626,0.0022228293787726434,0.018432689437899094
627,0.0022511508911540316,0.016519348276024186
628,0.002005922769648151,0.01664018604321271
629,0.0022525817545854675,0.01789153090402826
630,0.001986191471313923,0.016818384895871754
631,0.0020502363335084097,0.017635770964159737
632,0.001867583846159078,0.016913718313404283
633,0.0017846062910089825,0.01665490512525889
634,0.0017151408695155464,0.0169578553143126
635,0.001720277427054114,0.01676986020414137
636,0.0017475532315940198,0.01666127301915823
637,0.0018659596326606749,0.016809413486776486
638,0.0017304424679271727,0.017075413524232527
639,0.0016151847470624301,0.016595746754777957
640,0.0016666635704524113,0.01650226339054928
641,0.0016604037787521825,0.016306607261994944
642,0.001675218934824571,0.017184647778935018
643,0.0016691819973348567,0.016922626031010433
644,0.0016243866984093143,0.01682383768218817
645,0.0016177033254588784,0.01624267664512381
646,0.0015763436164538272,0.016717830097004966
647,0.0017287574315298067,0.016243293294253558
648,0.001865971323649102,0.017445685184568124
649,0.0017607924135228951,0.016346415442146375
650,0.0018707426054288966,0.016401732672228754
651,0.0018257293798761291,0.01662898310629362
652,0.0017883288036558492,0.01677122168849557
653,0.0021854464757118056,0.017006795877180805
654,0.00204936999438266,0.017117095345489115
655,0.0018461766637686307,0.01639293799973943
656,0.0017391742527573086,0.016334870860658893
657,0.00189920173747777,0.01631261565158652
658,0.0017221544356800038,0.016997334499528435
659,0.0017169497203201275,0.016451100467669028
660,0.0017661234883142249,0.015786369251617735
661,0.0016811491936952684,0.016561249689672777
662,0.0016134775818135306,0.016416915431207227
663,0.0015591790939515232,0.016252832653018197
664,0.001569817835242477,0.016560485689652016
665,0.0016222191245658022,0.01667236783870548
666,0.0016464864868517884,0.01667246968213784
667,0.0015670926368346098,0.016293510772475553
668,0.0015425312874619212,0.016409636900559597
669,0.0016210466491082412,0.016593475216311895
670,0.0015986248184387333,0.016631146385432435
671,0.0016170941775543685,0.016685772010136293
672,0.0018290941630208887,0.015951183804448946
673,0.0017125453252848047,0.01664995452031804
674,0.0016853626330664848,0.016051795994158277
675,0.001887597478397853,0.017469086211798195
676,0.001774307181598864,0.016589535519679146
677,0.001860966754712333,0.016306048269022443
678,0.0016729949880566872,0.01640946403188234
